order_id,customer_id,order_date,status,total_amount,shipping_cost,payment_method,shipping_address,billing_address,created_at,updated_at
2812,541,2024-09-25,Delivered,1495.22,12.09,Debit Card,489 Dudley Corners,7687 Katherine Station,2024-09-25,2024-09-29
2813,542,2023-08-28,Delivered,2191.5,18.25,Debit Card,31304 Phyllis Islands Suite 224,956 Ingram Ports Suite 162,2023-08-28,2023-08-31
2814,542,2023-05-25,Delivered,1537.21,15.13,Credit Card,90166 Oconnell Cliffs,2668 Williams Parkway,2023-05-25,2023-05-30
2815,542,2023-04-19,Delivered,2592.44,12.31,Credit Card,94094 Campbell Prairie,7888 Joshua Terrace,2023-04-19,2023-04-22
2816,542,2023-08-17,Delivered,5734.28,6.14,Debit Card,1747 Dakota Fall,504 Melissa Loaf Suite 272,2023-08-17,2023-08-22
2817,542,2023-07-09,Delivered,1177.06,19.52,Credit Card,531 Clements Mountain Suite 705,745 Bennett Manors Suite 740,2023-07-09,2023-07-13
2818,542,2024-07-28,Delivered,5539.97,10.45,PayPal,1802 Todd Crest,0533 Griffith Mall Suite 914,2024-07-28,2024-07-29
2819,542,2024-09-26,Delivered,5278.04,18.76,Credit Card,60636 Tran Centers,84057 Jason Vista Apt. 098,2024-09-26,2024-09-27
2820,542,2024-09-06,Delivered,3903.77,20.0,Debit Card,76712 Matthew Falls,252 Fox Green Apt. 860,2024-09-06,2024-09-11
2821,542,2024-09-05,Delivered,4251.73,11.88,Debit Card,23605 Brittney Keys Apt. 689,81398 Thompson Ports Suite 477,2024-09-05,2024-09-06
2822,542,2024-03-30,Delivered,3353.8,8.63,Debit Card,1027 Brian Mill Suite 620,87180 Anthony Dam Apt. 792,2024-03-30,2024-04-04
2823,543,2025-01-07,Delivered,4380.03,17.42,PayPal,24140 Joseph Extension Apt. 039,91126 Williams Gateway,2025-01-07,2025-01-11
2824,543,2024-04-28,Delivered,3710.74,14.22,Debit Card,510 Jennifer Pike Suite 845,20308 Johnson Stravenue,2024-04-28,2024-04-28
2825,543,2024-06-12,Delivered,4452.83,13.12,Credit Card,32754 Mccarthy Light Suite 488,66703 Elizabeth Mountains Apt. 702,2024-06-12,2024-06-16
2826,543,2024-09-29,Delivered,2939.69,11.89,Debit Card,1492 Cooper Fields,466 Marcus Trafficway Apt. 148,2024-09-29,2024-10-03
2827,543,2024-06-05,Delivered,2311.43,19.63,Debit Card,9736 Murray Lock,67656 Dunn Grove Suite 085,2024-06-05,2024-06-10
2828,544,2024-12-13,Delivered,2769.79,5.14,Credit Card,428 Lauren Mews Suite 639,07111 Hernandez Highway Apt. 889,2024-12-13,2024-12-14
2829,544,2024-12-29,Delivered,3709.66,12.8,Debit Card,2121 Lisa Prairie Apt. 449,1183 Brown Orchard Suite 024,2024-12-29,2025-01-01
2830,544,2024-11-05,Delivered,4513.54,16.27,Debit Card,58364 James Brook Apt. 501,927 Williams Mill Suite 098,2024-11-05,2024-11-05
2831,544,2024-04-14,Delivered,10009.78,9.09,Debit Card,63594 Tasha Run Apt. 392,037 Rebecca Manors Suite 953,2024-04-14,2024-04-16
2832,544,2024-11-10,Delivered,6156.87,17.98,PayPal,785 Lewis Green Apt. 515,13237 Brittany Ridges,2024-11-10,2024-11-12
2833,544,2024-05-19,Delivered,3125.46,17.18,PayPal,65900 Casey Circle Suite 623,1616 Jennifer Pines Suite 529,2024-05-19,2024-05-20
2834,544,2024-10-28,Delivered,8494.15,12.06,Credit Card,64109 Cantrell Glen,94636 Mikayla Course,2024-10-28,2024-11-01
2835,544,2023-12-01,Delivered,5107.59,11.7,PayPal,94781 Gregory Islands Suite 736,316 Daniel Knoll Suite 622,2023-12-01,2023-12-05
2836,544,2024-08-10,Delivered,1729.25,5.05,Credit Card,00494 Wendy Stream,0583 Cody Wells Apt. 723,2024-08-10,2024-08-10
2837,544,2024-02-24,Delivered,390.95,11.56,Debit Card,6557 Chloe Forge Suite 165,2151 Ruben Springs,2024-02-24,2024-02-25
2838,545,2023-07-27,Delivered,1459.34,8.25,Debit Card,45340 Johnson Centers Suite 222,8770 Mary Inlet Suite 441,2023-07-27,2023-07-29
2839,545,2024-05-16,Delivered,1908.52,7.58,Credit Card,68665 Collins Greens,70801 Amy Alley Apt. 483,2024-05-16,2024-05-17
2840,545,2023-06-08,Delivered,1881.49,14.18,PayPal,442 Patton Landing Suite 350,9140 Lindsey Groves Apt. 338,2023-06-08,2023-06-10
2841,545,2023-07-08,Delivered,1476.3,15.99,Debit Card,574 Coleman Pine,374 Powell Streets Suite 032,2023-07-08,2023-07-10
2842,545,2023-10-26,Delivered,2559.17,14.71,PayPal,6553 Austin Ports Apt. 228,475 Justin Gateway Apt. 340,2023-10-26,2023-10-31
2843,545,2024-09-30,Delivered,1249.01,10.52,Debit Card,65709 Rubio Tunnel,631 Robert Canyon,2024-09-30,2024-10-04
2844,546,2024-07-05,Delivered,4284.56,12.23,Credit Card,32214 Graham Unions,0100 Henderson Mountain Apt. 712,2024-07-05,2024-07-05
2845,546,2024-09-24,Delivered,913.62,17.61,PayPal,0053 Strickland Rapid,07205 Lee Glens,2024-09-24,2024-09-29
2846,546,2024-10-19,Delivered,643.57,14.01,Credit Card,80865 Bentley Mill,05552 Adams Estates Apt. 540,2024-10-19,2024-10-20
2847,546,2024-12-02,Delivered,5570.92,11.52,PayPal,2515 Baker Plain,9153 Baldwin Brook Apt. 722,2024-12-02,2024-12-03
2848,546,2024-12-16,Delivered,1517.7,8.46,PayPal,61109 Gardner Union Apt. 586,464 Williams Loop Apt. 594,2024-12-16,2024-12-21
2849,547,2024-10-26,Delivered,1405.65,7.79,Credit Card,0369 Moreno Via,58759 Roger Trafficway,2024-10-26,2024-10-26
2850,547,2024-11-02,Delivered,3357.2,17.15,Debit Card,395 Jones Pass,53003 Franklin Groves Suite 919,2024-11-02,2024-11-07
2851,547,2024-10-10,Delivered,7934.21,5.1,Credit Card,245 Laura Tunnel Apt. 563,7016 Davis Spurs Suite 560,2024-10-10,2024-10-11
2852,547,2025-01-07,Delivered,1742.56,11.69,Credit Card,59225 Leslie Forks Apt. 113,94443 Trevor Mission,2025-01-07,2025-01-08
2853,547,2025-01-09,Pending,3026.76,15.24,Debit Card,27440 David Glen Suite 771,25313 Williams Way,2025-01-09,2025-01-10
2854,547,2024-12-11,Delivered,9840.28,9.21,Debit Card,0285 Haney Flats Apt. 869,6189 Meyer Trail Apt. 055,2024-12-11,2024-12-11
2855,547,2024-11-07,Delivered,1636.28,11.97,Debit Card,74520 Randall Tunnel Suite 545,9878 Rogers Field,2024-11-07,2024-11-12
2856,548,2024-08-20,Delivered,3079.17,14.39,PayPal,0572 Thomas View,4496 Ward Gateway,2024-08-20,2024-08-23
2857,548,2024-07-15,Delivered,273.0,14.88,Credit Card,5543 Tina Crossing,08047 Stevens Trace Suite 487,2024-07-15,2024-07-20
2858,548,2024-08-13,Delivered,2318.34,10.79,PayPal,2195 Young Village,56194 Cox Center Suite 019,2024-08-13,2024-08-15
2859,548,2024-10-03,Delivered,725.04,17.48,Credit Card,64622 Jeffrey Island,343 Sean Island,2024-10-03,2024-10-05
2860,549,2025-01-10,Shipped,3226.49,15.45,Debit Card,58547 Arnold Loaf Apt. 507,7903 Wilkins Shores Suite 181,2025-01-10,2025-01-11
2861,549,2025-01-06,Delivered,2665.37,9.34,Debit Card,42417 Stephanie Greens Suite 487,48527 King Plains Suite 723,2025-01-06,2025-01-09
2862,549,2024-12-22,Delivered,6050.38,14.72,Debit Card,4954 Miguel Track,476 Matthew Greens Apt. 244,2024-12-22,2024-12-24
2863,550,2024-11-07,Delivered,6365.84,8.06,Credit Card,7744 Summer Trail Apt. 757,598 Rios Fords,2024-11-07,2024-11-12
2864,550,2024-12-25,Delivered,2089.22,13.58,PayPal,901 Paul Trafficway Apt. 088,21259 Gutierrez Port Suite 366,2024-12-25,2024-12-29
2865,550,2024-11-05,Delivered,5375.43,12.03,Credit Card,21459 Velez Village Apt. 299,443 Lewis Wall,2024-11-05,2024-11-10
2866,550,2024-07-27,Delivered,2162.85,6.2,Credit Card,4514 Rhodes Port Apt. 408,0519 Briana Causeway,2024-07-27,2024-07-27
2867,550,2024-11-02,Delivered,4231.61,12.65,PayPal,2230 Brian Courts,6889 Timothy Stravenue,2024-11-02,2024-11-04
2868,550,2024-12-24,Delivered,1706.7,10.44,Debit Card,01558 Angela Burgs Suite 176,2457 Claire Crescent Apt. 319,2024-12-24,2024-12-29
2869,550,2024-06-10,Delivered,2121.94,6.92,PayPal,9507 Barber Rapid Apt. 531,3482 Hunt Via Suite 854,2024-06-10,2024-06-13
2870,550,2025-01-13,Shipped,4501.96,14.74,Credit Card,1034 Arnold Turnpike,627 Susan Prairie,2025-01-13,2025-01-16
2871,551,2024-11-17,Delivered,1779.65,11.87,PayPal,31847 Karen Dale,352 Sellers Lights Apt. 509,2024-11-17,2024-11-20
2872,551,2024-02-08,Delivered,3149.13,18.06,Debit Card,4304 George Street Apt. 910,920 Kelli Bypass,2024-02-08,2024-02-11
2873,551,2024-04-27,Delivered,6422.4,7.13,Debit Card,64445 Ruiz Pass,348 Blake Ville,2024-04-27,2024-04-27
2874,552,2024-03-24,Delivered,611.63,8.47,PayPal,8123 Johnson Bypass Apt. 068,78542 Wong Island,2024-03-24,2024-03-25
2875,552,2024-11-19,Delivered,1410.41,10.72,PayPal,65005 Gordon Neck Apt. 868,41607 Elizabeth Keys,2024-11-19,2024-11-21
2876,552,2025-01-07,Delivered,1767.07,16.39,PayPal,33220 Lori Lake,4104 Brown Loaf,2025-01-07,2025-01-08
2877,552,2025-01-11,Shipped,2418.91,19.79,PayPal,3803 Anderson Cape Apt. 522,677 Kimberly Tunnel Suite 385,2025-01-11,2025-01-15
2878,552,2024-09-12,Delivered,2192.92,18.75,Debit Card,5500 Kyle Fork,372 Vargas Shoals Apt. 707,2024-09-12,2024-09-16
2879,552,2024-09-18,Delivered,2407.77,9.81,PayPal,5494 Sheri Landing Suite 819,7502 Christopher Forest,2024-09-18,2024-09-20
2880,552,2024-11-01,Delivered,2985.97,16.68,Credit Card,5194 Russell Square Suite 431,94701 Gonzalez Rapid,2024-11-01,2024-11-04
2881,553,2024-11-03,Delivered,260.94,12.7,Credit Card,698 Justin Throughway Apt. 754,66861 Patricia Canyon Apt. 189,2024-11-03,2024-11-03
2882,554,2023-08-08,Delivered,935.57,16.07,Debit Card,4925 Brian Coves Suite 676,69907 Cameron Points,2023-08-08,2023-08-09
2883,554,2024-06-28,Delivered,4402.97,19.1,Credit Card,260 Hicks Camp,27959 Erica Course,2024-06-28,2024-07-03
2884,554,2023-08-26,Delivered,1660.48,10.26,PayPal,1727 Sheri Camp,8082 Smith Route,2023-08-26,2023-08-27
2885,554,2023-09-14,Delivered,2601.7,7.55,PayPal,03950 Mullins Mews Suite 228,09834 Figueroa Loop Suite 304,2023-09-14,2023-09-18
2886,554,2024-06-12,Delivered,1277.67,9.02,Credit Card,04536 Darrell Drive,92076 Martinez Knoll Apt. 105,2024-06-12,2024-06-15
2887,554,2024-04-11,Delivered,322.51,5.08,Credit Card,71541 Marie Fields,3521 Janice View Suite 604,2024-04-11,2024-04-11
2888,554,2024-11-14,Delivered,5733.74,5.16,Debit Card,65109 Matthew Key Suite 008,403 Larry Divide,2024-11-14,2024-11-14
2889,554,2024-06-02,Delivered,3820.9,8.12,PayPal,982 Colton Crossing Suite 567,071 Chavez Burgs Suite 978,2024-06-02,2024-06-05
2890,555,2024-10-24,Delivered,3463.89,14.97,PayPal,9170 Combs Stravenue,25091 Larry Groves,2024-10-24,2024-10-24
2891,555,2025-01-05,Delivered,2717.13,19.88,Debit Card,5488 Keller Wells Apt. 803,44636 Jonathan Wells Apt. 964,2025-01-05,2025-01-05
2892,555,2024-10-24,Delivered,2919.38,12.43,Debit Card,82549 Watson Trace,9045 Jason Prairie,2024-10-24,2024-10-29
2893,555,2024-12-06,Delivered,510.0,14.58,Credit Card,2881 Rogers Avenue,1220 Denise Village,2024-12-06,2024-12-06
2894,555,2024-11-16,Delivered,1270.66,10.25,PayPal,3889 Patel Square Suite 026,9081 Angela Plain,2024-11-16,2024-11-19
2895,555,2024-12-24,Delivered,2679.06,19.42,Credit Card,8899 Rosario Wells Suite 307,511 Marc Extension Apt. 120,2024-12-24,2024-12-29
2896,555,2024-11-02,Delivered,4655.42,13.09,Credit Card,0078 Johnson Way Suite 334,945 Levine Point Suite 408,2024-11-02,2024-11-06
2897,555,2024-09-11,Delivered,2683.07,14.89,Credit Card,688 Carter Port Suite 643,879 Johnson Squares Suite 846,2024-09-11,2024-09-15
2898,555,2024-10-22,Delivered,1471.56,11.64,PayPal,334 James Drives Apt. 103,39837 Lopez Underpass,2024-10-22,2024-10-25
2899,555,2024-09-27,Delivered,4341.56,13.9,PayPal,36082 Mark Points,8231 Sara Ramp Apt. 034,2024-09-27,2024-09-29
2900,555,2024-11-05,Delivered,2268.07,17.23,PayPal,96396 Zachary Dale Suite 392,28846 Ray Stravenue,2024-11-05,2024-11-09
2901,555,2024-11-24,Delivered,6090.46,14.28,PayPal,060 Lambert Vista Suite 069,60715 Ward Meadows,2024-11-24,2024-11-24
2902,555,2024-10-12,Delivered,6388.37,8.6,Debit Card,478 Barnes Plains Apt. 854,160 Baker Trail,2024-10-12,2024-10-17
2903,555,2024-12-12,Delivered,4069.77,9.21,PayPal,438 Miller Rapids,5855 Paula Port Apt. 767,2024-12-12,2024-12-13
2904,555,2024-11-19,Delivered,1205.72,16.62,PayPal,2051 Curtis Ford Apt. 350,9234 Anna Coves,2024-11-19,2024-11-23
2905,556,2024-10-16,Delivered,2993.4,13.92,PayPal,8850 Bryan Stream,90404 Nichols Island,2024-10-16,2024-10-19
2906,556,2024-07-13,Delivered,5142.27,17.34,Credit Card,8991 Julia Inlet Suite 800,754 Brooks Path Suite 875,2024-07-13,2024-07-15
2907,556,2024-09-22,Delivered,4276.92,11.29,PayPal,833 Eric Mission Apt. 423,692 Ann Extensions,2024-09-22,2024-09-26
2908,556,2024-07-20,Delivered,1473.34,8.18,PayPal,3079 Angelica Junction,6682 Ann Isle,2024-07-20,2024-07-22
2909,556,2024-10-30,Delivered,1582.7,11.45,Credit Card,3726 Lindsey Shoal,735 Melissa Way,2024-10-30,2024-11-04
2910,556,2025-01-10,Pending,807.76,11.39,Credit Card,6494 Robertson Forest Suite 060,417 Jerome Haven,2025-01-10,2025-01-12
2911,556,2024-07-16,Delivered,2231.1,19.78,Debit Card,555 Danielle Orchard Apt. 521,2408 Townsend Islands,2024-07-16,2024-07-21
2912,556,2024-10-16,Delivered,2545.25,15.48,Debit Card,2424 Daniel Squares,33235 Dominguez Junctions Apt. 622,2024-10-16,2024-10-20
2913,556,2025-01-03,Delivered,4302.52,18.89,Credit Card,4276 Wise Path Suite 172,792 Walton Ridges,2025-01-03,2025-01-03
2914,557,2024-04-01,Delivered,5221.87,6.84,Credit Card,90641 Rivers Mills Suite 153,051 Sabrina Park Apt. 848,2024-04-01,2024-04-03
2915,557,2023-10-09,Delivered,3951.69,17.68,PayPal,65305 Roberson Shores,13729 Tran Inlet Suite 134,2023-10-09,2023-10-09
2916,557,2023-09-07,Delivered,3061.62,17.22,Debit Card,44797 Rios Prairie,1563 Jaclyn Crossroad Apt. 225,2023-09-07,2023-09-07
2917,557,2023-06-23,Delivered,1790.11,7.51,PayPal,1991 Johnson View Suite 830,18104 Wise Cape Suite 448,2023-06-23,2023-06-24
2918,557,2024-11-09,Delivered,428.51,5.17,Credit Card,1532 David Branch,0604 Heidi Pines,2024-11-09,2024-11-10
2919,557,2024-03-24,Delivered,1830.58,17.16,Debit Card,99118 John Pines,45210 Watkins Mountains Suite 209,2024-03-24,2024-03-24
2920,557,2024-06-14,Delivered,253.88,13.38,Debit Card,0912 Eduardo Crossing Suite 544,9429 Brown Union,2024-06-14,2024-06-19
2921,557,2023-08-28,Delivered,2135.66,13.97,Debit Card,08479 Michael Isle Suite 897,2121 Mccoy Estates Apt. 981,2023-08-28,2023-08-28
2922,558,2024-10-11,Delivered,3236.08,18.7,PayPal,114 Schmidt Parkways Apt. 985,729 Diana Prairie Apt. 080,2024-10-11,2024-10-11
2923,558,2024-11-23,Delivered,5139.25,10.04,Debit Card,3341 Franklin Rest,28794 Brennan Locks,2024-11-23,2024-11-24
2924,558,2024-12-07,Delivered,1424.36,12.98,PayPal,525 Michael Stravenue,7578 Carrie Trail Suite 633,2024-12-07,2024-12-12
2925,558,2024-12-28,Delivered,1646.88,6.15,Credit Card,56103 Vaughan Stream,931 Alicia River Suite 910,2024-12-28,2025-01-02
2926,558,2024-11-11,Delivered,3657.95,14.15,Credit Card,6087 James Run,01989 Wyatt Drive Suite 490,2024-11-11,2024-11-15
2927,558,2024-11-25,Delivered,2210.75,5.26,Debit Card,739 Ayala Port Suite 881,083 Carrie Groves Apt. 752,2024-11-25,2024-11-28
2928,559,2023-10-12,Delivered,2460.61,7.31,Credit Card,570 Brandy Road Apt. 903,9726 Kristy Way Suite 456,2023-10-12,2023-10-12
2929,559,2024-02-03,Delivered,2388.63,9.19,Credit Card,74224 Baldwin Glens Suite 782,18736 James Shoals,2024-02-03,2024-02-03
2930,559,2024-04-15,Delivered,4108.75,5.62,PayPal,73053 Jeffrey Ramp Suite 252,3352 Brown Brook,2024-04-15,2024-04-18
2931,559,2024-07-24,Delivered,4398.66,12.83,Debit Card,806 Fowler Ports,09512 Smith Junction,2024-07-24,2024-07-24
2932,559,2024-08-19,Delivered,1306.19,10.99,PayPal,549 Amanda Street,841 Foster Stravenue,2024-08-19,2024-08-24
2933,559,2023-11-30,Delivered,4272.76,15.81,PayPal,201 James Wells Apt. 163,4729 Monica Trace Apt. 755,2023-11-30,2023-12-04
2934,559,2024-08-01,Delivered,3677.13,19.15,Debit Card,199 Roberts Mews,10983 Ann Highway,2024-08-01,2024-08-01
2935,559,2024-01-07,Delivered,1921.44,6.65,Debit Card,419 Jessica Station,849 Webb Turnpike,2024-01-07,2024-01-07
2936,560,2024-09-08,Delivered,2680.67,6.23,Credit Card,1444 Wright Road,06240 Margaret Forks,2024-09-08,2024-09-13
2937,560,2024-12-03,Delivered,2369.2,14.68,Credit Card,5054 Thompson Point,9419 Raymond Stream,2024-12-03,2024-12-03
2938,560,2024-03-08,Delivered,6018.28,9.87,Debit Card,8039 Cross Island,9639 Jacob Route Apt. 356,2024-03-08,2024-03-09
2939,560,2024-01-05,Delivered,2513.68,11.44,Debit Card,589 Mcintosh Brook Apt. 301,68001 Christine Common,2024-01-05,2024-01-07
2940,560,2024-10-08,Delivered,2633.34,11.46,Debit Card,7814 Michael Lakes Apt. 341,91479 Rollins Radial Suite 062,2024-10-08,2024-10-12
2941,560,2024-01-28,Delivered,6097.59,17.69,Debit Card,2562 Aguilar Estates Suite 051,57009 Leonard Trail Suite 111,2024-01-28,2024-01-31
2942,560,2024-09-11,Delivered,2917.57,5.73,Credit Card,78728 Oliver Greens,11013 Ray Island Apt. 722,2024-09-11,2024-09-13
2943,560,2024-02-27,Delivered,1557.99,6.34,Credit Card,2086 Clifford Field Suite 829,47533 Christopher Crossing,2024-02-27,2024-03-01
2944,560,2023-12-09,Delivered,992.33,12.78,Debit Card,7227 Smith Motorway,1503 Hayes Circles,2023-12-09,2023-12-09
2945,560,2024-04-13,Delivered,2531.82,8.83,Credit Card,4986 Thomas Cape Suite 644,228 Regina Stream Apt. 777,2024-04-13,2024-04-18
2946,560,2024-10-13,Delivered,1073.88,12.49,Credit Card,6726 Ward Course,2594 Hall Mills,2024-10-13,2024-10-17
2947,560,2024-04-04,Delivered,842.6,9.1,PayPal,864 Hendrix Estates Apt. 033,067 Brady Bypass Suite 331,2024-04-04,2024-04-06
2948,561,2024-12-07,Delivered,1904.91,18.13,Credit Card,546 Patterson Coves Suite 980,957 Faith Villages,2024-12-07,2024-12-11
2949,561,2024-08-10,Delivered,2572.07,17.43,PayPal,877 Amy Forest Apt. 269,78883 Jonathan Shoal Suite 928,2024-08-10,2024-08-11
2950,561,2024-10-12,Delivered,495.27,8.93,Debit Card,327 Russell Squares,7223 Wilson Common Apt. 957,2024-10-12,2024-10-16
2951,561,2024-06-13,Delivered,103.79,15.26,Debit Card,7768 Edwards Tunnel Suite 181,99355 Timothy Bridge Suite 526,2024-06-13,2024-06-15
2952,561,2024-12-10,Delivered,2383.94,14.81,Debit Card,3557 Lisa Grove Suite 833,430 Robertson Road Suite 626,2024-12-10,2024-12-12
2953,561,2024-04-02,Delivered,6632.16,9.58,PayPal,98181 Sarah Loaf Apt. 473,336 Walker Ridge,2024-04-02,2024-04-05
2954,562,2024-09-26,Delivered,2309.1,18.62,Debit Card,60992 Kelly Stream,33517 Chandler Center,2024-09-26,2024-10-01
2955,562,2024-12-28,Delivered,4822.87,9.31,Credit Card,1424 Danielle Extensions Apt. 307,24337 Moore Court,2024-12-28,2025-01-01
2956,562,2024-06-18,Delivered,300.49,7.93,PayPal,2225 Drew Crescent,70517 Rebecca Parks Suite 033,2024-06-18,2024-06-20
2957,563,2024-12-13,Delivered,2647.61,7.08,PayPal,87065 Anderson Field,225 Mendoza Alley Apt. 469,2024-12-13,2024-12-15
2958,563,2024-08-12,Delivered,401.55,18.35,Debit Card,076 Charles Station,6969 Brian Flat Suite 535,2024-08-12,2024-08-12
2959,564,2023-06-07,Delivered,1151.6,19.49,PayPal,4261 Michelle Mills,0414 Bartlett Row,2023-06-07,2023-06-08
2960,564,2024-10-05,Delivered,1627.65,17.1,Credit Card,66568 Mcgee View,1514 Zimmerman Center,2024-10-05,2024-10-08
2961,565,2024-02-02,Delivered,4926.61,7.06,PayPal,6116 Lisa Orchard Apt. 145,867 Campos Falls,2024-02-02,2024-02-05
2962,565,2023-01-10,Delivered,4500.41,16.52,Credit Card,76122 Daniel Crossroad,794 Adams Glen Suite 605,2023-01-10,2023-01-12
2963,565,2024-02-15,Delivered,5358.26,18.14,PayPal,538 Palmer Roads Apt. 555,6401 Lori Burgs Apt. 363,2024-02-15,2024-02-18
2964,565,2024-10-29,Delivered,3044.91,5.69,Credit Card,323 Bullock Fort Apt. 391,5978 Hardy Fords Suite 949,2024-10-29,2024-11-01
2965,565,2024-05-18,Delivered,525.08,17.32,Credit Card,444 Kathleen Valleys Apt. 731,8402 Theresa Pine,2024-05-18,2024-05-18
2966,565,2024-01-09,Delivered,1469.51,17.33,Credit Card,74828 Bright Parkway Suite 086,68162 Johnston Lodge,2024-01-09,2024-01-09
2967,565,2025-01-05,Delivered,4035.93,19.07,PayPal,646 Lauren Point Suite 656,1416 Thomas Harbors Suite 080,2025-01-05,2025-01-06
2968,566,2024-10-30,Delivered,5577.91,17.42,Debit Card,31112 Loretta Ways,759 Moran Common Apt. 494,2024-10-30,2024-11-03
2969,566,2024-10-22,Delivered,2061.98,14.0,Credit Card,77189 Nguyen Club Suite 599,5659 Natasha Ridge Apt. 390,2024-10-22,2024-10-24
2970,566,2024-08-18,Delivered,119.48,10.09,Credit Card,174 Fitzgerald Junctions Suite 454,582 Troy Garden,2024-08-18,2024-08-23
2971,566,2024-11-04,Delivered,1775.2,18.62,Debit Card,43315 Avery Pines,789 Paula Prairie Suite 391,2024-11-04,2024-11-04
2972,567,2024-12-14,Delivered,2229.81,9.08,Debit Card,3605 Julie Freeway Suite 972,9355 Robert Freeway,2024-12-14,2024-12-18
2973,567,2024-02-26,Delivered,2874.06,9.32,Debit Card,3984 Jones Springs,1724 Lori Stream,2024-02-26,2024-03-02
2974,567,2023-11-09,Delivered,501.27,5.1,Credit Card,73475 Lauren Cape Apt. 069,34596 Drake Estate Apt. 093,2023-11-09,2023-11-13
2975,567,2024-04-08,Delivered,3856.84,18.75,Credit Card,2372 Mark Crest Suite 585,608 Vasquez Road Suite 575,2024-04-08,2024-04-10
2976,567,2023-09-20,Delivered,2722.75,9.22,Credit Card,8521 Peter Pines Suite 030,5048 Mills Circles Apt. 254,2023-09-20,2023-09-22
2977,567,2024-01-23,Delivered,4838.13,15.21,Debit Card,362 Ortiz Locks,705 Nicholas Mission,2024-01-23,2024-01-27
2978,567,2023-12-07,Delivered,2686.97,15.34,Credit Card,17363 Hernandez Mount Apt. 007,317 Schroeder Center,2023-12-07,2023-12-07
2979,567,2024-09-15,Delivered,1024.77,18.96,Credit Card,167 George Way Suite 139,569 Deborah Mountains,2024-09-15,2024-09-16
2980,567,2024-11-20,Delivered,4301.1,14.34,Debit Card,8265 Cruz Plaza,91475 Trujillo Key,2024-11-20,2024-11-24
2981,568,2024-09-26,Delivered,7702.05,12.53,PayPal,370 Wilson Fort Suite 701,19184 Mitchell Camp,2024-09-26,2024-09-27
2982,568,2024-11-24,Delivered,4208.38,7.44,PayPal,88863 Amy Place Apt. 300,9087 Burton Loaf,2024-11-24,2024-11-25
2983,568,2024-11-30,Delivered,1329.54,10.42,PayPal,28802 Bowen Gardens,33116 Lindsay Harbor Suite 468,2024-11-30,2024-12-02
2984,568,2024-10-08,Delivered,7734.53,11.26,Credit Card,83011 Costa Cove Apt. 623,262 Theresa Vista Suite 550,2024-10-08,2024-10-13
2985,568,2025-01-10,Shipped,5642.81,7.24,Credit Card,73855 Burns Plains Apt. 623,415 Paul Square,2025-01-10,2025-01-11
2986,568,2024-11-27,Delivered,2146.61,8.04,Debit Card,256 Estrada Bridge,15388 Perry Mount,2024-11-27,2024-12-02
2987,568,2024-10-23,Delivered,2799.01,13.3,PayPal,8286 Brandon Place Apt. 269,018 Turner Manors,2024-10-23,2024-10-25
2988,569,2024-07-26,Delivered,4413.78,13.31,PayPal,236 Laura Spurs Suite 003,4963 Jeffery Points Suite 308,2024-07-26,2024-07-27
2989,569,2024-04-03,Delivered,2964.05,19.81,PayPal,51722 Walters Squares Apt. 973,6689 Tammy Route Suite 312,2024-04-03,2024-04-06
2990,569,2024-10-10,Delivered,4400.77,15.63,PayPal,60579 Klein Stream,10395 Castro Plain,2024-10-10,2024-10-12
2991,570,2024-03-14,Delivered,2826.81,15.6,Debit Card,4254 Katherine Mountain,644 Mendoza Alley,2024-03-14,2024-03-19
2992,570,2023-08-31,Delivered,3772.79,5.83,Debit Card,041 Bird Ridges Suite 587,9143 Edwards Spring Suite 126,2023-08-31,2023-09-03
2993,570,2024-11-09,Delivered,4682.74,10.4,Credit Card,902 Patel Burg,953 Mitchell Track Apt. 199,2024-11-09,2024-11-12
2994,570,2023-08-30,Delivered,6747.99,6.43,Credit Card,0343 Alan Hollow Suite 092,932 Luis Villages,2023-08-30,2023-09-01
2995,570,2024-01-15,Delivered,2205.43,8.3,PayPal,88168 Acevedo Forks,6309 Underwood Throughway Apt. 127,2024-01-15,2024-01-15
2996,570,2024-01-30,Delivered,1072.94,18.83,Debit Card,2937 Meyer Parkway,51365 Karen Union,2024-01-30,2024-02-03
2997,570,2024-05-16,Delivered,3664.15,18.97,PayPal,402 Martinez Corner Suite 383,7822 Parker Mountain Apt. 625,2024-05-16,2024-05-17
2998,570,2023-11-25,Delivered,3148.67,6.04,Debit Card,77349 Duffy Prairie Apt. 656,428 Hicks Divide Suite 568,2023-11-25,2023-11-27
2999,570,2023-12-09,Delivered,2219.39,8.41,Debit Card,63964 Contreras Crest Suite 941,79011 Williams Coves Apt. 548,2023-12-09,2023-12-12
3000,571,2024-10-21,Delivered,530.54,14.33,PayPal,4393 Maureen Freeway Suite 100,004 Bailey Summit Apt. 293,2024-10-21,2024-10-21
3001,571,2024-10-02,Delivered,304.36,5.38,Debit Card,92912 Carrillo Canyon,33253 Mercedes Ridges Suite 934,2024-10-02,2024-10-03
3002,571,2024-11-25,Delivered,105.09,8.39,Debit Card,41193 Graham Harbor Suite 853,00355 Rebecca Port Apt. 215,2024-11-25,2024-11-29
3003,572,2024-09-19,Delivered,4967.03,10.46,PayPal,124 Michele Prairie,6345 Cummings Meadows,2024-09-19,2024-09-23
