CUSTOMER_ID,EMAIL,FIRST_NAME,LAST_NAME,AGE,GENDER,ANNUAL_INCOME,MARITAL_STATUS,EDUCATION,LOCATION_TYPE,CITY,STATE,COUNTRY,SIGNUP_DATE,LAST_LOGIN,PREFERRED_CHANNEL,IS_ACTIVE,DATA_SOURCE,BATCH_ID,LOADED_AT
1000638,erin43@example.net,Robert,Baker,79,F,76799,Married,Master,Suburban,West Lynn,Louisiana,USA,2024-12-18T10:23:44.104,2024-12-20T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000637,johnwagner@example.org,Lisa,Thomas,63,M,69251,Married,Master,Suburban,North Angela,Hawaii,USA,2024-12-29T10:23:44.104,2025-01-01T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000636,robbinssally@example.org,Christopher,Montgomery,28,F,55507,Widowed,Bachelor,Suburban,Rhondabury,Michigan,USA,2025-01-01T10:23:44.104,2025-01-04T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000635,phyllis19@example.org,Scott,Ramirez,61,Other,83274,Married,Some College,Rural,East Kylemouth,West Virginia,USA,2025-01-02T10:23:44.104,2025-01-06T10:23:44.104,Web,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000634,jesusgonzalez@example.com,Laurie,Sanders,33,Other,102082,Widowed,Bachelor,Suburban,East Monica,Delaware,USA,2024-12-29T10:23:44.104,2024-12-31T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000633,eyoung@example.net,Kevin,Garcia,43,Other,37882,Single,PhD,Suburban,Michelleberg,Oklahoma,USA,2024-12-14T10:23:44.104,2024-12-16T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000632,judith32@example.net,Eric,Luna,47,F,22588,Single,High School,Suburban,Port Stephanie,Montana,USA,2024-12-15T10:23:44.104,2024-12-20T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000631,eadams@example.com,Kristina,Smith,53,F,37379,Single,PhD,Suburban,Pattyberg,Indiana,USA,2025-01-10T10:23:44.104,2025-01-12T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000630,carol33@example.net,Penny,Wells,53,Other,67280,Single,Bachelor,Suburban,Carloston,Indiana,USA,2024-12-20T10:23:44.104,2024-12-21T10:23:44.104,Web,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000629,tjuarez@example.net,Jeff,Kelley,34,Other,63326,Divorced,Some College,Suburban,Evanschester,Texas,USA,2024-12-30T10:23:44.104,2025-01-03T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000628,bankscarla@example.net,Kara,Hill,70,M,77570,Married,Master,Rural,Brownbury,Hawaii,USA,2024-12-16T10:23:44.104,2024-12-18T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000655,gibbslee@example.org,Cody,Prince,44,F,89532,Divorced,PhD,Rural,Sallyville,Massachusetts,USA,2025-01-04T10:23:44.104,2025-01-06T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000657,james50@example.org,Adam,Johnson,45,Other,25644,Divorced,Some College,Suburban,South Adrianburgh,South Carolina,USA,2025-01-06T10:23:44.104,2025-01-10T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000686,brenda47@example.org,Mercedes,Myers,24,Other,16593,Married,High School,Urban,Melissatown,New Hampshire,USA,2024-12-31T10:23:44.104,2025-01-05T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000658,heather82@example.com,Christopher,Torres,29,F,55843,Divorced,Some College,Urban,East Emilyburgh,California,USA,2024-12-16T10:23:44.104,2024-12-16T10:23:44.104,Mobile App,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000685,christopher69@example.org,Christopher,Taylor,42,Other,116351,Single,High School,Suburban,Oscarfurt,West Virginia,USA,2025-01-12T10:23:44.104,2025-01-12T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000684,kwilson@example.net,John,Stone,38,Other,38455,Divorced,Some College,Urban,Karenton,Utah,USA,2024-12-28T10:23:44.104,2025-01-01T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000683,kanderson@example.com,Elizabeth,Bates,44,F,37001,Widowed,Master,Rural,Alvarezton,Iowa,USA,2024-12-31T10:23:44.104,2025-01-05T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000682,robert07@example.com,Jason,Johnson,62,M,60244,Married,Bachelor,Urban,West Jennatown,Texas,USA,2025-01-03T10:23:44.104,2025-01-03T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000681,nicolecooper@example.net,Heather,Moore,46,Other,35807,Married,PhD,Suburban,North Richardmouth,New York,USA,2025-01-11T10:23:44.104,2025-01-12T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000680,ronaldmartin@example.com,Jeffery,Hamilton,44,M,82378,Divorced,Some College,Rural,New Josefurt,Nevada,USA,2024-12-20T10:23:44.104,2024-12-21T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000679,tcasey@example.org,Justin,Garcia,22,M,70500,Married,High School,Urban,Lake Rodney,Arizona,USA,2024-12-19T10:23:44.104,2024-12-22T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000678,qhess@example.org,Derek,Davis,36,F,76754,Single,Master,Rural,Nguyenchester,Kentucky,USA,2024-12-23T10:23:44.104,2024-12-25T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000677,eclark@example.org,Regina,Poole,36,F,15000,Divorced,Some College,Suburban,Dominguezport,Oklahoma,USA,2024-12-19T10:23:44.104,2024-12-23T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000676,maria11@example.net,Samantha,Garcia,53,Other,87774,Divorced,PhD,Suburban,New Michaelhaven,Iowa,USA,2025-01-03T10:23:44.104,2025-01-05T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000675,tyler66@example.net,Angela,Morales,27,M,15000,Married,PhD,Urban,Russellton,Colorado,USA,2025-01-07T10:23:44.104,2025-01-10T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000674,alvaradodanny@example.net,Kyle,Miller,24,F,58257,Single,PhD,Suburban,Fryestad,Georgia,USA,2024-12-28T10:23:44.104,2024-12-28T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000673,amber98@example.net,Pamela,Watson,18,M,93029,Married,PhD,Urban,West Tiffanyton,New Hampshire,USA,2024-12-26T10:23:44.104,2024-12-26T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000672,herreradaniel@example.net,Natalie,Esparza,59,F,20453,Widowed,High School,Rural,Port Michaelchester,Hawaii,USA,2025-01-12T10:23:44.104,2025-01-12T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000671,richard63@example.org,Tara,Henson,51,M,100719,Divorced,Bachelor,Suburban,Port Janiceland,Connecticut,USA,2025-01-05T10:23:44.104,2025-01-06T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000670,kpierce@example.org,Charles,Cook,47,Other,65091,Married,Master,Urban,East Jeanettemouth,Oklahoma,USA,2025-01-11T10:23:44.104,2025-01-12T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000669,harrisjeremy@example.com,Vincent,Shelton,39,M,70112,Married,High School,Rural,Susanchester,Arkansas,USA,2025-01-09T10:23:44.104,2025-01-11T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000668,rjohnson@example.org,Tiffany,Delacruz,35,Other,55925,Married,PhD,Urban,Joshuabury,Massachusetts,USA,2024-12-23T10:23:44.104,2024-12-26T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000667,gonzalesdana@example.net,Brett,Coffey,47,M,54887,Widowed,Master,Rural,North Gina,Louisiana,USA,2024-12-30T10:23:44.104,2025-01-01T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000666,ugolden@example.com,Audrey,Fisher,41,M,109721,Married,High School,Suburban,Port Shannonfort,Oklahoma,USA,2025-01-09T10:23:44.104,2025-01-12T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000665,joseph60@example.com,James,Parker,67,Other,101562,Married,Master,Urban,Shelbyfurt,Massachusetts,USA,2024-12-27T10:23:44.104,2024-12-27T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000664,sanchezpatrick@example.com,Kevin,Miller,26,M,82997,Divorced,Bachelor,Rural,North Dawnstad,Texas,USA,2025-01-02T10:23:44.104,2025-01-06T10:23:44.104,Email,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000663,alexandra23@example.com,Matthew,Hull,30,F,60677,Single,Master,Rural,Brownland,Missouri,USA,2025-01-02T10:23:44.104,2025-01-07T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000662,christystanley@example.org,Jason,Watson,45,M,15000,Single,Bachelor,Rural,Sarahbury,New York,USA,2024-12-13T10:23:44.104,2024-12-13T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000661,tlogan@example.org,Andrea,Ross,43,Other,79595,Widowed,Bachelor,Urban,Martinezstad,New Jersey,USA,2025-01-06T10:23:44.104,2025-01-11T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000660,jesushernandez@example.com,Brittany,Miller,45,M,80890,Widowed,Bachelor,Urban,West Dawn,Missouri,USA,2024-12-31T10:23:44.104,2025-01-04T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000659,conniedavis@example.net,Calvin,Lambert,35,F,59390,Single,Bachelor,Suburban,West Scottburgh,South Dakota,USA,2024-12-23T10:23:44.104,2024-12-28T10:23:44.104,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000001,canderson@example.net,Mark,Gutierrez,54,M,110690,Single,Bachelor,Urban,Antonioview,Delaware,USA,2025-01-09T10:23:44.104,2025-01-09T10:23:44.104,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000000,lisa77@example.org,Emily,Dean,52,F,60852,Divorced,High School,Urban,Allenview,Illinois,USA,2025-01-09T10:23:44.104,2025-01-09T10:23:44.104,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
1000,kenneth02@example.net,Michael,Cabrera,42,M,42652,Widowed,High School,Suburban,Lake Kathleen,Connecticut,USA,2023-10-29T00:00:00.000,2023-11-18T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
329,oschultz@example.com,Amy,Johnson,45,M,64276,Single,Bachelor,Urban,Lake Erin,Illinois,USA,2024-07-12T00:00:00.000,2024-07-31T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
342,wendyhays@example.org,Matthew,Woods,37,F,79681,Divorced,Bachelor,Rural,Jasonville,New Hampshire,USA,2024-05-16T00:00:00.000,2024-06-01T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
341,trevinojavier@example.net,Kim,Hood,55,M,31128,Married,Bachelor,Suburban,West Brittneystad,Wyoming,USA,2023-10-07T00:00:00.000,2023-10-29T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
340,cynthia07@example.org,Elizabeth,Miller,59,F,103146,Married,PhD,Suburban,Lake Lisa,Arizona,USA,2023-07-02T00:00:00.000,2023-07-15T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
339,robertsonblake@example.com,Alyssa,Young,28,Other,117568,Married,Some College,Suburban,East Joshuamouth,Oregon,USA,2023-11-12T00:00:00.000,2023-11-13T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
338,keithperry@example.com,Joseph,Stuart,23,M,41665,Married,Bachelor,Suburban,South Ashley,Mississippi,USA,2023-06-23T00:00:00.000,2023-06-25T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
337,nicole46@example.org,Victoria,Peck,39,Other,53856,Single,Some College,Suburban,Jenkinsport,Georgia,USA,2023-07-06T00:00:00.000,2023-07-24T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
336,sarahgray@example.org,Eric,Baldwin,63,F,15000,Single,PhD,Suburban,Longbury,Ohio,USA,2023-12-16T00:00:00.000,2023-12-18T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
335,emmaweaver@example.net,Megan,Norris,18,F,97745,Married,High School,Suburban,Angelaland,Hawaii,USA,2024-06-01T00:00:00.000,2024-06-09T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
334,qbeltran@example.org,Elizabeth,Smith,41,M,110119,Married,Master,Urban,North Jamieberg,West Virginia,USA,2023-10-01T00:00:00.000,2023-10-09T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
333,vdurham@example.net,Jennifer,Wood,34,F,68192,Widowed,High School,Urban,Port Jordan,Indiana,USA,2024-11-11T00:00:00.000,2024-11-17T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
332,kbriggs@example.org,Valerie,Harmon,44,F,48697,Divorced,Some College,Rural,New Rachelport,New Hampshire,USA,2023-01-18T00:00:00.000,2023-02-10T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
331,scott70@example.com,Anne,Young,36,F,48594,Single,PhD,Suburban,Kevinville,Indiana,USA,2023-03-05T00:00:00.000,2023-04-01T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
330,vgallagher@example.com,Anthony,Smith,47,M,60669,Single,Master,Urban,South Joshua,West Virginia,USA,2023-07-01T00:00:00.000,2023-07-02T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
328,rachel65@example.net,Brandon,Jackson,83,Other,66776,Widowed,Master,Urban,West Jennifer,New Jersey,USA,2024-04-27T00:00:00.000,2024-05-12T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
375,victorreynolds@example.net,Melissa,Vincent,35,Other,22800,Divorced,High School,Rural,South David,Rhode Island,USA,2023-12-12T00:00:00.000,2023-12-20T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
327,pmedina@example.org,Kristin,Chapman,40,Other,31804,Divorced,Bachelor,Rural,North Michaelchester,New Hampshire,USA,2023-02-14T00:00:00.000,2023-02-15T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
326,uhernandez@example.org,Eric,Lyons,72,Other,98796,Divorced,High School,Rural,Port Wendy,Texas,USA,2023-01-14T00:00:00.000,2023-01-22T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
325,reginawhite@example.com,Douglas,Flores,41,F,85886,Divorced,High School,Suburban,New Jamesside,New York,USA,2024-08-23T00:00:00.000,2024-09-21T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
324,stevenssharon@example.org,William,Frazier,18,Other,63371,Single,Some College,Suburban,Lake Barbaratown,Vermont,USA,2023-07-03T00:00:00.000,2023-07-14T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
323,diamondsaunders@example.org,Michael,Singh,41,F,56818,Widowed,Some College,Rural,West Lindsaystad,New Mexico,USA,2024-11-17T00:00:00.000,2024-12-04T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
322,umartin@example.com,Lauren,Long,41,F,19905,Divorced,Some College,Urban,Joshuahaven,California,USA,2024-07-25T00:00:00.000,2024-08-21T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
321,mccoylisa@example.org,Angela,Kennedy,39,Other,115070,Widowed,Master,Rural,Port Staceyshire,Nevada,USA,2024-03-23T00:00:00.000,2024-04-17T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
320,tbaker@example.net,Jay,Lyons,25,Other,26147,Married,Some College,Rural,South Lorimouth,New Mexico,USA,2023-03-22T00:00:00.000,2023-04-17T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
319,phillip52@example.com,Patricia,Short,57,Other,67199,Widowed,Bachelor,Suburban,Lake Taylor,Mississippi,USA,2024-01-30T00:00:00.000,2024-02-25T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
318,jackgeorge@example.net,Alison,Wilson,29,F,15354,Divorced,PhD,Urban,Jasonstad,Utah,USA,2024-04-28T00:00:00.000,2024-05-05T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
317,carrie78@example.net,Lisa,Medina,42,F,52193,Single,High School,Urban,Alexfort,North Dakota,USA,2023-01-01T00:00:00.000,2023-01-17T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
316,usharp@example.com,Mary,Bolton,19,M,110886,Married,High School,Rural,Jonathantown,Nebraska,USA,2023-01-03T00:00:00.000,2023-01-07T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
315,charleslewis@example.net,Michael,Stanton,45,Other,97825,Divorced,PhD,Rural,Tylerton,Nevada,USA,2024-08-29T00:00:00.000,2024-09-27T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
343,matthewsann@example.org,Ashley,Kerr,26,M,86389,Single,PhD,Suburban,North Pamela,Minnesota,USA,2024-12-04T00:00:00.000,2024-12-08T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
344,robertgutierrez@example.org,Matthew,Peters,41,F,53755,Divorced,Some College,Suburban,Lake Dianeburgh,Arizona,USA,2024-03-20T00:00:00.000,2024-04-11T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
345,chavezmatthew@example.com,Russell,Anderson,55,M,78327,Married,Bachelor,Urban,Michellebury,Kansas,USA,2023-10-03T00:00:00.000,2023-10-17T00:00:00.000,Mobile App,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
346,qcollins@example.com,Tiffany,Houston,39,Other,99779,Married,Master,Urban,Sabrinachester,Indiana,USA,2023-04-29T00:00:00.000,2023-05-13T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
373,joshuareilly@example.org,Tony,Braun,52,Other,43227,Widowed,Master,Urban,Toddburgh,Rhode Island,USA,2023-07-22T00:00:00.000,2023-08-05T00:00:00.000,Mobile App,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
372,jamesdixon@example.net,Michael,York,35,M,65782,Married,High School,Suburban,Andrewfort,South Dakota,USA,2024-11-21T00:00:00.000,2024-12-21T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
371,drakesarah@example.net,Emily,Thomas,18,Other,26612,Divorced,High School,Urban,Josephside,Washington,USA,2023-12-10T00:00:00.000,2023-12-23T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
370,caitlin39@example.net,Melissa,Craig,69,Other,95431,Single,PhD,Suburban,South Heathertown,Indiana,USA,2023-09-22T00:00:00.000,2023-10-08T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
369,aaronsmith@example.org,Gloria,Smith,48,M,94480,Widowed,Master,Suburban,Donnaton,Washington,USA,2024-04-10T00:00:00.000,2024-05-04T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
368,cindyhuber@example.com,John,Cox,60,M,79177,Married,Bachelor,Urban,Williamton,Oklahoma,USA,2024-02-19T00:00:00.000,2024-03-08T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
367,kiddmarcus@example.org,Jeremy,Ward,51,M,15000,Widowed,High School,Suburban,New Robertborough,West Virginia,USA,2024-06-13T00:00:00.000,2024-07-04T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
366,heather47@example.org,John,Pearson,47,F,35648,Single,Bachelor,Suburban,New Gary,Vermont,USA,2024-11-22T00:00:00.000,2024-11-27T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
365,phillipsdavid@example.com,Marvin,Smith,36,F,41650,Widowed,Some College,Suburban,Elizabethchester,Montana,USA,2023-04-06T00:00:00.000,2023-04-10T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
364,websteramy@example.net,Luis,Trujillo,45,M,75427,Married,Master,Urban,Cassidyside,Indiana,USA,2024-10-23T00:00:00.000,2024-10-24T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
363,acooke@example.net,Jennifer,Weber,47,Other,59480,Single,PhD,Rural,New John,North Carolina,USA,2023-12-15T00:00:00.000,2024-01-08T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
362,vdavis@example.net,Nancy,Harris,24,Other,87297,Single,Some College,Rural,Maynardshire,Oregon,USA,2024-11-16T00:00:00.000,2024-11-21T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
361,tmckenzie@example.org,William,Taylor,49,Other,15000,Widowed,PhD,Suburban,Rodriguezberg,Oklahoma,USA,2024-11-21T00:00:00.000,2024-12-08T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
360,benjamingolden@example.com,Virginia,Washington,39,F,63291,Married,Bachelor,Urban,Port Heidiside,Georgia,USA,2023-04-09T00:00:00.000,2023-04-21T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
359,whitedebra@example.com,Margaret,Anderson,46,Other,69509,Married,Master,Rural,New Tiffanyfort,Florida,USA,2024-02-08T00:00:00.000,2024-02-20T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
358,amanda19@example.net,Noah,Delgado,44,M,98099,Widowed,Some College,Suburban,Butlerview,Alabama,USA,2024-01-19T00:00:00.000,2024-01-22T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
357,hwalter@example.com,Gabriel,Morris,36,M,76974,Widowed,High School,Rural,Hoodside,Illinois,USA,2023-08-30T00:00:00.000,2023-09-06T00:00:00.000,Web,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
356,amandagomez@example.net,Nicholas,Woods,48,Other,62098,Married,Some College,Urban,Lake Elizabethborough,North Carolina,USA,2023-01-01T00:00:00.000,2023-01-10T00:00:00.000,Mobile App,False,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
355,laurenparker@example.net,Sara,Lewis,18,M,115893,Divorced,Some College,Suburban,Port Angela,Connecticut,USA,2023-02-25T00:00:00.000,2023-03-11T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
354,rfrank@example.net,Adam,Hoffman,25,Other,117643,Married,PhD,Urban,South Rachelberg,Alaska,USA,2024-12-15T00:00:00.000,2024-12-19T00:00:00.000,Email,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
353,hannah43@example.com,Miguel,Barrett,21,F,83180,Single,Some College,Rural,Tylermouth,North Dakota,USA,2024-08-14T00:00:00.000,2024-08-19T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
352,wilsonrussell@example.com,Miranda,Cantu,34,M,22746,Married,PhD,Urban,Kaylashire,North Carolina,USA,2023-11-04T00:00:00.000,2023-11-17T00:00:00.000,Mobile App,True,historic,0747a54f-d6af-4a36-9c4c-84ee4f511e9f,2025-01-12 10:24:12
